Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
9,0,1,8,0,13,88,30.0,10.5,60
9,0,1,8,0,8,77,26.0,9.1,57
9,0,1,8,0,8,57,18.0,6.3,25
9,0,1,8,0,7,129,22.0,7.7,35
9,0,1,8,0,10,26,26.0,9.1,42
9,0,1,8,0,118,129,22.0,7.7,34
9,0,1,8,0,39,53,26.0,9.1,68
9,0,1,8,0,12,102,18.0,6.3,34
9,0,1,8,0,12,53,26.0,9.1,43
9,0,1,8,0,73,26,26.0,9.1,41
9,0,1,8,0,22,129,30.0,10.5,60
9,0,1,25,0,142,4,58.0,20.3,24
9,0,1,25,0,4,26,36.0,12.6,47
9,0,1,25,0,18,140,121.0,42.35,35
9,0,1,25,0,15,53,69.0,24.15,44
9,0,1,25,0,15,53,69.0,24.15,41
1,0,1,2,0,351,102,29.19,10.22,48
2,0,1,9,0,26,118,23.8,5.95,34
2,0,1,9,0,30,118,35.25,8.81,27
2,0,1,9,0,100,118,202.0,50.5,34
2,0,1,9,0,7,118,23.4,5.85,30
2,0,1,9,0,26,118,71.0,17.75,26
2,0,1,9,0,8,118,17.55,4.39,29
2,0,1,17,1,16,118,74.25,18.56,27
2,0,1,17,0,12,118,24.05,6.01,38
2,0,1,17,0,68,118,24.05,6.01,47
2,0,1,17,0,9,118,62.25,15.56,27
2,0,1,17,0,23,118,108.0,27.0,29
2,0,1,17,0,26,118,127.0,31.75,30
2,0,1,3,0,368,118,389.35,97.34,50
6,1,1,16,0,163,46,19.8,11.88,29
6,1,1,16,0,5,79,29.7,17.82,54
6,1,1,16,0,7,140,9.9,5.94,43
6,1,1,16,0,12,129,39.6,23.76,38
6,1,1,16,0,8,140,19.8,11.88,52
6,1,1,16,0,197,41,217.8,130.68,45
6,1,1,16,0,53,140,128.7,77.22,43
6,1,1,16,0,31,139,99.0,59.4,46
6,1,1,16,0,13,140,49.5,29.7,53
6,1,1,16,0,95,129,29.7,17.82,60
6,1,1,16,0,8,79,29.7,17.82,35
6,1,1,16,0,125,96,49.5,29.7,31
6,1,1,16,0,8,4,29.7,17.82,57
6,1,1,16,0,5,140,19.8,11.88,55
6,1,1,16,0,9,140,89.1,53.46,45
6,1,1,16,0,26,129,19.8,11.88,36
7,1,1,1,0,51,57,20.0,0.0,54
7,1,1,1,0,10,91,112.0,0.0,36
7,1,1,1,0,7,26,50.0,0.0,36
7,1,1,1,0,42,26,37.0,0.0,36
7,1,1,1,0,11,129,32.0,0.0,36
7,1,1,1,0,12,26,36.0,0.0,36
7,1,1,1,0,16,139,112.0,0.0,36
7,1,1,1,0,16,79,20.0,0.0,36
7,1,1,1,0,53,53,20.0,0.0,32
7,1,1,1,0,73,129,21.0,0.0,36
7,1,1,1,0,45,129,21.0,0.0,36
7,1,1,1,0,73,53,22.0,0.0,50
7,1,1,1,1,56,44,145.0,0.0,36
7,1,1,1,0,5,26,74.0,0.0,36
7,1,1,1,0,18,88,20.0,0.0,36
7,1,1,1,0,10,63,62.0,0.0,36
7,1,1,1,0,8,145,25.0,0.0,36
7,1,1,1,0,17,23,112.0,0.0,58
7,1,1,1,0,7,68,86.0,0.0,36
7,1,1,1,0,63,93,75.0,0.0,36
7,1,1,1,0,13,26,60.0,0.0,36
7,1,1,1,0,18,88,20.0,0.0,39
7,1,1,1,0,13,26,35.0,0.0,36
7,1,1,1,0,24,126,39.0,0.0,36
7,1,1,1,0,8,79,20.0,0.0,36
7,1,1,1,0,50,21,75.0,0.0,36
7,1,1,1,0,9,129,25.0,0.0,65
7,1,1,1,0,69,145,28.0,0.0,36
7,1,1,1,0,34,93,94.0,0.0,36
7,1,1,1,0,35,56,37.0,0.0,36
7,1,1,1,0,46,68,34.0,0.0,36
7,1,1,1,0,44,129,34.0,0.0,36
7,1,1,1,0,6,21,27.0,0.0,22
7,1,1,1,0,8,129,20.0,0.0,36
7,1,1,1,0,10,26,0.0,0.0,36
7,1,1,1,0,44,140,24.0,0.0,37
7,1,1,1,0,15,57,20.0,0.0,36
7,1,1,1,0,4,79,20.0,0.0,43
7,1,1,1,0,22,68,67.0,0.0,36
7,1,1,10,0,5,79,10.0,0.0,36
7,1,1,10,0,71,53,62.0,0.0,36
7,1,1,10,0,20,41,69.0,0.0,36
7,1,1,10,0,50,118,0.0,0.0,36
7,1,1,10,0,19,118,24.0,0.0,36
7,1,1,10,0,7,145,10.0,0.0,36
7,1,1,10,0,21,79,11.0,0.0,26
7,1,1,10,0,278,23,71.0,0.0,31
7,1,1,10,0,13,26,32.0,0.0,36
7,1,1,10,0,7,79,10.0,0.0,28
7,1,1,10,0,12,79,10.0,0.0,36
7,1,1,10,0,21,140,11.0,0.0,38
7,1,1,10,0,34,68,15.0,0.0,36
7,1,1,10,0,5,79,10.0,0.0,52
7,1,1,10,0,25,140,80.0,0.0,32
7,1,1,10,0,1,26,10.0,0.0,36
7,1,1,10,0,34,56,27.0,0.0,36
7,1,1,10,0,18,56,80.0,0.0,67
7,1,1,10,0,82,126,24.0,0.0,37
7,1,1,10,0,27,79,25.0,0.0,33
7,1,1,10,0,51,93,54.0,0.0,36
7,1,1,10,0,31,129,13.0,0.0,30
7,1,1,10,0,23,79,10.0,0.0,33
7,1,1,10,0,31,118,16.0,0.0,36
7,1,1,10,0,1,118,10.0,0.0,26
7,1,1,10,0,26,118,16.0,0.0,43
7,1,1,10,0,26,79,21.0,0.0,25
7,1,1,10,0,13,79,10.0,0.0,51
7,1,1,10,0,90,57,10.0,0.0,28
7,1,1,10,0,45,102,19.0,0.0,36
7,1,1,10,0,3,4,19.0,0.0,61
7,1,1,10,0,59,102,16.0,0.0,36
7,1,1,10,0,107,68,45.0,0.0,36
7,1,1,10,0,7,118,13.0,0.0,36
7,1,1,10,0,1,118,10.0,0.0,36
7,1,1,10,0,4,57,13.0,0.0,45
7,1,1,10,0,18,11,17.0,0.0,36
7,1,1,10,0,59,91,52.0,0.0,36
7,1,1,10,0,7,57,10.0,0.0,61
7,1,1,10,0,9,79,10.0,0.0,36
7,1,1,10,0,2,118,32.0,0.0,36
7,1,1,10,0,7,53,17.0,0.0,36
7,1,1,10,0,31,59,15.0,0.0,36
7,1,1,10,0,18,57,12.0,0.0,36
7,1,1,10,0,277,139,80.0,0.0,36
7,1,1,10,0,20,68,11.0,0.0,36
7,1,1,10,0,277,125,80.0,0.0,36
7,1,1,10,0,72,102,19.0,0.0,36
7,1,1,10,0,12,53,19.0,0.0,59
7,1,1,10,0,10,44,13.0,0.0,36
7,1,1,10,0,50,102,10.0,0.0,36
7,1,1,10,0,8,68,59.0,0.0,23
7,1,1,10,0,39,59,35.0,0.0,36
7,1,1,10,0,39,129,10.0,0.0,36
7,1,1,10,0,23,140,68.0,0.0,26
7,1,1,10,0,27,63,39.0,0.0,27
7,1,1,10,0,4,118,12.0,0.0,28
7,1,1,10,0,20,145,10.0,0.0,36
7,1,1,10,0,6,145,13.0,0.0,36
7,1,1,10,0,53,44,61.0,0.0,36
7,1,1,10,0,4,57,19.0,0.0,53
7,1,1,10,0,23,4,41.0,0.0,36
7,1,1,0,0,3,68,30.0,0.0,36
7,1,1,0,0,12,118,29.0,0.0,36
7,1,1,0,0,3,118,65.0,0.0,36
7,1,1,0,0,32,4,24.0,0.0,36
7,1,1,0,0,9,129,20.0,0.0,36
7,1,1,0,0,4,118,31.0,0.0,36
8,0,1,25,0,15,56,60.0,24.0,118
8,0,1,25,0,47,56,39.0,15.6,118
8,0,1,25,0,2,56,42.0,16.8,118
8,0,1,25,0,25,56,31.0,12.4,118
8,0,1,25,0,5,56,195.0,78.0,118
10,1,1,25,0,13,57,48.0,18.24,48
12,0,1,25,0,8,19,23.0,9.2,54
12,0,1,25,0,8,19,15.0,6.0,47
13,0,1,22,0,78,118,6.56,1.84,48
13,0,1,22,0,51,118,14.35,4.02,48
9,0,1,8,0,12,129,30.0,10.5,51
9,0,1,8,0,75,68,26.0,9.1,23
9,0,1,8,0,9,126,26.0,9.1,41
9,0,1,8,0,9,77,22.0,7.7,70
9,0,1,8,0,3,129,18.0,6.3,56
9,0,1,8,0,2,79,18.0,6.3,53
9,0,1,8,0,7,79,18.0,6.3,53
9,0,1,8,0,11,77,35.0,12.25,53
9,0,1,8,0,8,79,0.0,6.3,29
9,0,1,8,0,25,57,22.0,7.7,45
9,0,1,8,0,2,129,18.0,6.3,47
9,0,1,8,0,27,129,30.0,10.5,40
9,0,1,8,0,11,53,35.0,12.25,28
9,0,1,8,0,178,57,30.0,10.5,45
9,0,1,8,0,8,129,18.0,6.3,38
9,0,1,8,0,8,129,18.0,6.3,65
9,0,1,8,0,10,79,22.0,7.7,67
9,0,1,8,0,1,129,18.0,6.3,25
9,0,1,8,0,10,63,35.0,12.25,61
9,0,1,25,0,12,68,58.0,20.3,43
9,0,1,25,0,80,138,109.0,38.15,29
9,0,1,25,0,32,63,69.0,24.15,37
5,1,0,12,0,35,129,29.0,9.57,26
9,0,1,8,0,33,79,33.0,11.55,118
3,1,0,12,0,25,26,0.0,16.5,32
5,1,0,12,0,34,129,29.0,9.57,64
4,1,0,12,0,150,79,29.0,9.57,61
1,0,1,2,0,74,102,24.9,8.71,48
1,0,1,2,0,3,102,0.0,8.56,48
2,0,1,9,0,86,118,74.9,18.73,32
2,0,1,9,0,3,118,27.0,6.75,39
2,0,1,9,0,10,118,53.25,13.31,29
2,0,1,9,0,9,118,20.25,5.06,31
2,0,1,9,0,15,118,69.0,17.25,30
2,0,1,9,0,9,118,35.25,8.81,28
2,0,1,17,0,9,118,62.25,15.56,25
2,0,1,17,0,7,118,62.25,15.56,24
2,0,1,17,0,8,118,83.0,20.75,28
2,0,1,13,0,9,118,89.25,22.31,28
2,0,1,4,1,364,118,252.85,63.21,30
2,0,1,4,0,365,118,202.3,50.58,36
6,1,1,16,0,10,129,39.6,23.76,45
6,1,1,16,0,8,79,39.6,23.76,35
6,1,1,16,0,72,4,19.8,11.88,28
6,1,1,16,0,19,140,49.5,29.7,49
6,1,1,16,0,86,4,49.5,29.7,35
6,1,1,16,0,35,140,39.6,23.76,38
6,1,1,16,0,28,129,39.6,23.76,32
6,1,1,16,0,99,4,69.3,41.58,36
6,1,1,16,0,29,140,29.7,17.82,60
6,1,1,16,0,171,79,29.7,17.82,59
6,1,1,16,0,25,79,29.7,17.82,34
6,1,1,16,0,2,139,19.8,11.88,46
6,1,1,16,0,34,4,29.7,17.82,56
6,1,1,16,0,2,140,19.8,11.88,30
6,1,1,16,0,127,79,49.5,29.7,31
6,1,1,16,0,160,93,39.6,23.76,42
6,1,1,16,0,163,93,19.8,11.88,42
6,1,1,16,0,168,93,49.5,29.7,42
6,1,1,16,0,2,118,19.8,11.88,46
6,1,1,16,0,78,139,99.0,59.4,56
6,1,1,16,0,9,79,29.7,17.82,30
6,1,1,16,0,35,79,29.7,17.82,51
6,1,1,16,0,41,129,39.6,23.76,33
6,1,1,16,0,27,79,29.7,17.82,31
6,1,1,16,0,158,4,178.2,106.92,44
6,1,1,16,0,150,4,99.0,59.4,42
6,1,1,16,0,2,140,19.8,11.88,31
6,1,1,16,0,325,4,99.0,59.4,42
6,1,1,16,0,325,4,99.0,59.4,44
6,1,1,16,0,16,125,0.0,47.52,31
7,1,1,1,0,14,26,46.0,0.0,36
7,1,1,1,0,54,126,27.0,0.0,36
7,1,1,1,0,12,26,32.0,0.0,36
7,1,1,1,0,24,139,112.0,0.0,36
7,1,1,1,0,91,57,20.0,0.0,46
7,1,1,1,0,8,26,41.0,0.0,36
7,1,1,1,0,4,79,20.0,0.0,36
7,1,1,1,0,14,121,20.0,0.0,36
7,1,1,1,0,31,26,45.0,0.0,36
7,1,1,1,0,116,63,55.0,0.0,36
7,1,1,1,0,18,57,20.0,0.0,36
7,1,1,1,0,215,145,20.0,0.0,36
7,1,1,1,0,149,79,20.0,0.0,36
7,1,1,1,0,37,63,0.0,0.0,36
7,1,1,1,0,33,57,20.0,0.0,40
7,1,1,1,0,11,63,42.0,0.0,36
7,1,1,1,0,51,118,20.0,0.0,51
7,1,1,1,0,22,57,20.0,0.0,27
7,1,1,1,0,69,139,89.0,0.0,36
7,1,1,1,0,68,145,29.0,0.0,36
7,1,1,1,0,20,57,20.0,0.0,36
7,1,1,1,0,25,129,46.0,0.0,36
7,1,1,1,0,7,4,62.0,0.0,36
7,1,1,1,0,215,145,20.0,0.0,36
7,1,1,1,0,149,79,20.0,0.0,36
7,1,1,1,0,10,145,28.0,0.0,36
7,1,1,1,0,18,21,45.0,0.0,36
7,1,1,1,0,20,71,23.0,0.0,36
7,1,1,1,0,40,118,44.0,0.0,36
7,1,1,1,0,19,102,20.0,0.0,36
7,1,1,1,0,51,140,112.0,0.0,36
7,1,1,1,0,85,118,95.0,0.0,36
7,1,1,1,0,12,57,31.0,0.0,56
7,1,1,1,0,17,57,47.0,0.0,56
7,1,1,10,0,36,56,26.0,0.0,36
7,1,1,10,0,28,139,62.0,0.0,36
7,1,1,10,0,6,79,10.0,0.0,46
7,1,1,10,0,68,102,72.0,0.0,36
7,1,1,10,0,9,118,13.0,0.0,53
7,1,1,10,0,24,129,10.0,0.0,36
7,1,1,10,0,5,118,13.0,0.0,31
7,1,1,10,0,30,129,14.0,0.0,36
7,1,1,10,0,10,118,10.0,0.0,45
7,1,1,10,0,108,90,18.0,0.0,36
7,1,1,10,0,14,26,26.0,0.0,36
7,1,1,10,0,36,129,38.0,0.0,30
7,1,1,10,0,212,57,34.0,0.0,31
7,1,1,10,0,3,129,27.0,0.0,36
7,1,1,10,0,22,126,19.0,0.0,36
7,1,1,10,0,9,56,24.0,0.0,36
7,1,1,10,0,107,118,0.0,0.0,36
7,1,1,10,0,282,68,37.0,0.0,36
7,1,1,10,0,276,31,80.0,0.0,36
7,1,1,10,0,14,44,14.0,0.0,36
7,1,1,10,0,30,110,80.0,0.0,36
7,1,1,10,0,9,68,38.0,0.0,36
7,1,1,10,0,52,118,11.0,0.0,36
7,1,1,10,0,46,44,51.0,0.0,36
7,1,1,10,0,1,57,10.0,0.0,23
7,1,1,10,0,174,26,41.0,0.0,36
7,1,1,10,0,46,140,35.0,0.0,24
7,1,1,10,0,7,139,12.0,0.0,36
7,1,1,10,0,35,126,10.0,0.0,24
7,1,1,10,0,51,63,82.0,0.0,36
7,1,1,10,0,38,26,19.0,0.0,36
7,1,1,10,0,4,4,38.0,0.0,36
7,1,1,10,0,3,68,17.0,0.0,30
7,1,1,10,0,26,41,64.0,0.0,36
7,1,1,10,0,39,145,15.0,0.0,36
7,1,1,10,0,50,26,27.0,0.0,36
7,1,1,10,0,13,140,80.0,0.0,30
7,1,1,10,0,25,56,27.0,0.0,36
7,1,1,10,0,7,93,10.0,0.0,36
7,1,1,10,0,19,25,80.0,0.0,36
7,1,1,10,0,16,79,10.0,0.0,36
7,1,1,10,0,15,123,17.0,0.0,36
7,1,1,10,0,4,79,26.0,0.0,36
7,1,1,10,0,23,79,28.0,0.0,22
7,1,1,10,0,38,145,10.0,0.0,36
7,1,1,10,0,3,23,59.0,0.0,36
7,1,1,10,0,17,129,23.0,0.0,38
7,1,1,10,0,2,56,10.0,0.0,36
7,1,1,10,0,8,129,10.0,0.0,35
7,1,1,10,0,19,63,34.0,0.0,36
7,1,1,0,0,9,26,20.0,0.0,36
7,1,1,0,0,20,26,41.0,0.0,36
7,1,1,0,0,1,56,31.0,0.0,36
7,1,1,0,0,19,26,43.0,0.0,36
7,1,1,0,0,1,140,74.0,0.0,34
7,1,1,0,0,11,26,26.0,0.0,36
7,1,1,0,0,42,4,24.0,0.0,36
7,1,1,0,0,21,118,20.0,0.0,36
7,1,1,0,0,33,145,20.0,0.0,36
7,1,1,0,0,8,56,20.0,0.0,36
7,1,1,0,0,4,26,27.0,0.0,36
7,1,1,0,0,11,118,39.0,0.0,36
8,0,1,25,0,64,56,62.0,24.8,118
8,0,1,25,0,21,56,31.0,12.4,118
10,1,1,15,0,51,57,29.0,11.02,48
12,0,1,25,0,0,19,15.0,6.0,24
12,0,1,25,0,6,19,15.0,6.0,32
12,0,1,25,0,6,19,15.0,6.0,36
12,0,1,25,0,29,19,23.0,9.2,52
9,0,1,8,0,6,126,22.0,7.7,40
9,0,1,8,0,38,129,22.0,7.7,43
9,0,1,8,0,17,56,22.0,7.7,46
9,0,1,8,0,155,102,37.0,12.95,34
9,0,1,8,0,11,129,22.0,7.7,37
9,0,1,8,0,4,26,22.0,7.7,47
9,0,1,8,0,10,79,30.0,10.5,45
9,0,1,8,0,36,26,35.0,12.25,79
9,0,1,8,0,90,26,44.0,15.4,62
9,0,1,8,0,3,26,22.0,7.7,32
9,0,1,8,0,8,79,18.0,6.3,40
9,0,1,8,0,6,26,26.0,9.1,51
9,0,1,8,0,2,129,18.0,6.3,27
9,0,1,25,0,65,140,96.0,33.6,39
9,0,1,25,0,40,63,45.0,15.75,41
9,0,1,25,0,7,129,26.0,9.1,55
9,0,1,25,0,20,4,45.0,15.75,40
7,1,0,1,0,79,102,20.0,0.0,118
5,1,0,12,0,67,129,29.0,9.57,51
13,0,0,22,0,18,118,16.91,4.74,118
13,0,0,22,0,22,118,21.14,5.93,118
2,0,1,9,0,6,118,20.25,5.06,56
6,1,1,16,0,101,93,9.9,5.94,58
6,1,1,16,0,100,93,29.7,17.82,58
6,1,1,16,0,17,79,29.7,17.82,31
6,1,1,16,0,37,79,39.6,23.76,53
6,1,1,16,0,135,4,108.9,65.34,67
6,1,1,16,0,52,4,99.0,59.4,53
6,1,1,16,0,153,61,49.5,29.7,40
6,1,1,16,0,93,61,29.7,17.82,31
6,1,1,16,0,72,96,59.4,35.64,29
6,1,1,16,0,8,79,9.9,5.94,31
6,1,1,16,0,5,79,9.9,5.94,63
6,1,1,16,0,328,4,59.4,35.64,40
6,1,1,16,0,65,68,19.8,11.88,25
6,1,1,16,0,22,79,29.7,17.82,42
7,1,1,1,0,276,23,0.0,0.0,28
7,1,1,1,0,37,129,21.0,0.0,36
7,1,1,1,0,43,63,82.0,0.0,36
7,1,1,1,0,10,41,112.0,0.0,36
7,1,1,1,0,71,26,35.0,0.0,36
7,1,1,1,0,103,145,20.0,0.0,36
7,1,1,1,0,12,129,20.0,0.0,28
7,1,1,1,0,28,118,57.0,0.0,36
7,1,1,1,0,47,60,110.0,0.0,36
7,1,1,1,0,16,26,27.0,0.0,36
7,1,1,1,0,3,79,20.0,0.0,36
7,1,1,1,0,106,63,32.0,0.0,36
7,1,1,1,0,25,57,63.0,0.0,36
7,1,1,1,0,4,79,20.0,0.0,36
7,1,1,1,0,6,79,20.0,0.0,36
7,1,1,1,1,51,102,20.0,0.0,36
7,1,1,1,0,63,63,38.0,0.0,36
7,1,1,1,0,48,57,20.0,0.0,50
7,1,1,1,0,15,21,20.0,0.0,36
7,1,1,1,0,48,57,20.0,0.0,50
7,1,1,1,0,123,145,38.0,0.0,36
7,1,1,1,0,42,57,112.0,0.0,36
7,1,1,1,0,8,79,20.0,0.0,48
7,1,1,1,0,30,118,45.0,0.0,36
7,1,1,1,0,16,53,28.0,0.0,59
7,1,1,10,0,41,102,16.0,0.0,36
7,1,1,10,0,9,88,25.0,0.0,36
7,1,1,10,0,108,4,60.0,0.0,36
7,1,1,10,0,46,79,12.0,0.0,26
7,1,1,10,0,51,41,51.0,0.0,36
7,1,1,10,0,43,57,10.0,0.0,40
7,1,1,10,0,90,63,47.0,0.0,36
7,1,1,10,0,23,57,14.0,0.0,36
7,1,1,10,0,8,79,16.0,0.0,36
7,1,1,10,0,67,93,0.0,0.0,36
7,1,1,10,0,46,56,12.0,0.0,36
7,1,1,10,0,10,139,10.0,0.0,36
7,1,1,10,0,6,26,51.0,0.0,36
7,1,1,10,0,4,26,10.0,0.0,28
7,1,1,10,0,64,102,16.0,0.0,36
7,1,1,10,0,108,129,27.0,0.0,36
7,1,1,10,0,77,40,57.0,0.0,36
7,1,1,10,0,40,145,17.0,0.0,36
7,1,1,10,0,5,118,10.0,0.0,40
7,1,1,10,0,3,140,10.0,0.0,21
7,1,1,10,0,1,118,12.0,0.0,36
7,1,1,10,0,72,68,37.0,0.0,36
7,1,1,10,0,13,63,21.0,0.0,44
7,1,1,10,0,73,140,80.0,0.0,54
7,1,1,10,0,151,140,80.0,0.0,54
7,1,1,10,0,2,118,37.0,0.0,36
7,1,1,10,0,42,26,13.0,0.0,36
7,1,1,10,0,9,23,0.0,0.0,38
7,1,1,10,0,23,63,21.0,0.0,36
7,1,1,10,0,198,118,0.0,0.0,36
7,1,1,10,0,6,102,17.0,0.0,49
7,1,1,10,0,25,57,10.0,0.0,28
7,1,1,10,0,27,56,10.0,0.0,36
7,1,1,10,0,27,8,59.0,0.0,36
7,1,1,10,0,10,102,18.0,0.0,36
7,1,1,10,0,36,118,42.0,0.0,36
7,1,1,10,0,13,79,10.0,0.0,36
7,1,1,10,0,100,79,10.0,0.0,40
7,1,1,10,0,37,145,10.0,0.0,36
7,1,1,10,0,34,56,13.0,0.0,36
7,1,1,10,0,8,79,10.0,0.0,36
7,1,1,0,0,8,79,20.0,0.0,36
7,1,1,0,0,53,139,20.0,0.0,36
7,1,1,0,0,2,129,20.0,0.0,33
7,1,1,0,0,2,145,20.0,0.0,33
7,1,1,0,0,6,118,20.0,0.0,36
7,1,1,0,0,4,145,20.0,0.0,36
7,1,1,0,0,2,102,20.0,0.0,36
7,1,1,0,0,9,140,34.0,0.0,44
7,1,1,0,0,6,140,23.0,0.0,49
7,1,1,0,0,25,71,23.0,0.0,36
8,0,1,25,0,25,56,60.0,24.0,118
10,1,1,25,0,8,57,22.0,8.36,48
10,1,1,25,0,37,44,109.0,41.42,48
10,1,1,25,0,57,32,75.0,28.5,48
12,0,1,25,0,30,19,31.0,12.4,31
12,0,1,25,0,12,19,15.0,6.0,57
13,0,1,22,0,20,118,4.12,1.16,48
13,0,1,22,0,77,118,7.92,2.22,48
13,0,1,22,0,114,118,6.69,1.88,48
13,0,1,22,0,49,118,1.98,0.56,48
13,0,1,22,0,48,118,2.76,0.77,48
13,0,1,22,0,106,118,4.42,1.24,48
13,0,1,22,0,15,118,2.45,0.69,48
9,0,1,8,0,28,26,35.0,12.25,37
9,0,1,8,0,71,68,35.0,12.25,29
9,0,1,8,0,7,129,18.0,6.3,20
9,0,1,8,0,9,53,26.0,9.1,39
9,0,1,8,0,45,88,18.0,6.3,31
9,0,1,8,0,25,26,35.0,12.25,27
9,0,1,8,0,2,79,18.0,6.3,42
9,0,1,8,0,8,129,18.0,6.3,27
9,0,1,8,0,7,79,18.0,6.3,42
9,0,1,8,0,9,79,18.0,6.3,66
9,0,1,8,0,40,63,35.0,12.25,34
9,0,1,8,0,20,102,18.0,6.3,35
9,0,1,8,0,12,79,18.0,6.3,40
9,0,1,8,0,100,129,33.0,11.55,58
9,0,1,25,0,32,4,83.0,29.05,52
9,0,1,25,0,4,140,55.0,19.25,25
3,1,0,12,0,75,129,29.0,9.57,70
1,0,1,2,0,6,102,39.85,13.95,48
2,0,1,17,0,3,118,25.9,6.47,28
2,0,1,17,0,26,118,76.3,19.07,70
6,1,1,16,0,28,4,49.5,29.7,45
6,1,1,16,0,34,129,0.0,41.58,31
6,1,1,16,0,13,79,19.8,11.88,47
6,1,1,16,0,146,4,69.3,41.58,30
6,1,1,16,0,31,79,49.5,29.7,27
6,1,1,16,0,54,4,59.4,35.64,42
6,1,1,16,0,7,23,69.3,41.58,52
6,1,1,16,0,43,4,168.3,100.98,35
6,1,1,16,0,22,129,29.7,17.82,36
6,1,1,16,0,7,129,0.0,35.64,31
6,1,1,16,0,10,63,0.0,17.82,41
6,1,1,16,0,33,61,39.6,23.76,57
6,1,1,16,0,28,4,0.0,17.82,31
6,1,1,16,0,28,4,19.8,11.88,38
6,1,1,16,0,9,129,39.6,23.76,39
6,1,1,16,0,63,79,29.7,17.82,37
6,1,1,16,0,34,93,69.3,41.58,32
6,1,1,16,0,23,118,0.0,23.76,53
6,1,1,16,0,23,79,29.7,17.82,31
6,1,1,16,0,99,61,49.5,29.7,40
6,1,1,16,0,51,55,99.0,59.4,28
6,1,1,16,0,13,104,59.4,35.64,61
7,1,1,1,0,49,56,28.0,0.0,36
7,1,1,1,0,29,63,43.0,0.0,36
7,1,1,1,0,46,60,0.0,0.0,36
7,1,1,1,0,35,93,98.0,0.0,36
7,1,1,1,0,36,53,20.0,0.0,28
7,1,1,1,0,27,56,54.0,0.0,36
7,1,1,1,0,49,60,112.0,0.0,36
7,1,1,1,0,25,56,54.0,0.0,36
7,1,1,1,0,22,118,48.0,0.0,35
7,1,1,1,0,133,68,47.0,0.0,36
7,1,1,1,0,32,53,21.0,0.0,36
7,1,1,1,0,12,129,20.0,0.0,40
7,1,1,1,0,97,63,38.0,0.0,36
7,1,1,1,0,13,88,20.0,0.0,36
7,1,1,1,0,57,145,20.0,0.0,36
7,1,1,1,0,7,26,25.0,0.0,48
7,1,1,1,0,82,4,72.0,0.0,36
7,1,1,1,0,266,129,31.0,0.0,36
7,1,1,1,0,83,102,27.0,0.0,36
7,1,1,1,0,147,79,20.0,0.0,36
7,1,1,1,0,15,129,20.0,0.0,36
7,1,1,1,0,83,88,20.0,0.0,36
7,1,1,1,0,6,4,52.0,0.0,36
7,1,1,1,0,28,4,73.0,0.0,36
7,1,1,1,0,43,53,29.0,0.0,36
7,1,1,1,0,91,4,51.0,0.0,36
7,1,1,1,0,180,57,23.0,0.0,36
7,1,1,1,0,32,56,39.0,0.0,36
7,1,1,1,0,49,129,20.0,0.0,28
7,1,1,1,0,92,139,79.0,0.0,36
7,1,1,1,1,24,71,21.0,0.0,36
7,1,1,1,0,41,44,99.0,0.0,36
7,1,1,1,0,5,79,22.0,0.0,36
7,1,1,1,0,43,129,26.0,0.0,36
7,1,1,1,0,7,118,20.0,0.0,28
7,1,1,1,0,11,129,20.0,0.0,36
7,1,1,1,0,24,109,94.0,0.0,36
7,1,1,1,0,26,129,23.0,0.0,38
7,1,1,1,0,9,129,28.0,0.0,44
7,1,1,1,0,13,57,20.0,0.0,44
7,1,1,1,0,15,56,37.0,0.0,36
7,1,1,1,0,64,140,192.0,0.0,58
7,1,1,1,0,126,79,20.0,0.0,36
7,1,1,1,0,14,57,33.0,0.0,36
7,1,1,1,0,14,53,40.0,0.0,36
7,1,1,1,0,69,140,112.0,0.0,44
7,1,1,1,0,11,71,36.0,0.0,36
7,1,1,1,0,7,102,23.0,0.0,29
7,1,1,10,0,102,118,10.0,0.0,32
7,1,1,10,0,273,140,64.0,0.0,26
7,1,1,10,0,82,63,26.0,0.0,40
7,1,1,10,0,1,129,10.0,0.0,36
7,1,1,10,0,35,26,15.0,0.0,36
7,1,1,10,0,42,129,11.0,0.0,31
7,1,1,10,0,5,145,80.0,0.0,36
7,1,1,10,0,8,145,80.0,0.0,36
7,1,1,10,0,3,57,17.0,0.0,38
7,1,1,10,0,10,63,24.0,0.0,36
7,1,1,10,0,51,57,10.0,0.0,40
7,1,1,10,0,50,79,21.0,0.0,36
7,1,1,10,0,2,66,24.0,0.0,36
7,1,1,10,0,10,93,10.0,0.0,36
7,1,1,10,0,19,56,36.0,0.0,36
7,1,1,10,0,50,126,10.0,0.0,36
7,1,1,10,0,45,53,11.0,0.0,36
7,1,1,10,0,37,79,10.0,0.0,25
7,1,1,10,0,25,118,63.0,0.0,36
7,1,1,10,0,44,26,45.0,0.0,36
7,1,1,10,0,23,90,28.0,0.0,36
7,1,1,10,0,7,21,23.0,0.0,36
7,1,1,10,0,40,118,22.0,0.0,36
7,1,1,10,0,42,26,28.0,0.0,36
7,1,1,10,0,65,68,25.0,0.0,36
7,1,1,10,0,3,26,19.0,0.0,36
7,1,1,10,0,144,68,35.0,0.0,36
7,1,1,10,0,103,140,16.0,0.0,42
7,1,1,10,0,70,118,10.0,0.0,36
